,Average Pin Impedance,Pin Variation,Upper Bound,Lower Bound,Average Trial 6387.csv,Lower Bounds Failure 6387.csv,Upper Bounds Failure 6387.csv,Z score 6387.csv,Failed Pins 6387.csv,Average Trial 6419.csv,Lower Bounds Failure 6419.csv,Upper Bounds Failure 6419.csv,Z score 6419.csv,Failed Pins 6419.csv,Average Trial 6432.csv,Lower Bounds Failure 6432.csv,Upper Bounds Failure 6432.csv,Z score 6432.csv,Failed Pins 6432.csv,Average Trial 6434.csv,Lower Bounds Failure 6434.csv,Upper Bounds Failure 6434.csv,Z score 6434.csv,Failed Pins 6434.csv,Average Trial 6441.csv,Lower Bounds Failure 6441.csv,Upper Bounds Failure 6441.csv,Z score 6441.csv,Failed Pins 6441.csv,Average Trial 6463.csv,Lower Bounds Failure 6463.csv,Upper Bounds Failure 6463.csv,Z score 6463.csv,Failed Pins 6463.csv,Average Trial 6504.csv,Lower Bounds Failure 6504.csv,Upper Bounds Failure 6504.csv,Z score 6504.csv,Failed Pins 6504.csv,Average Trial results (35).csv,Lower Bounds Failure results (35).csv,Upper Bounds Failure results (35).csv,Z score results (35).csv,Failed Pins results (35).csv,Average Trial results (36).csv,Lower Bounds Failure results (36).csv,Upper Bounds Failure results (36).csv,Z score results (36).csv,Failed Pins results (36).csv,Average Trial results (37).csv,Lower Bounds Failure results (37).csv,Upper Bounds Failure results (37).csv,Z score results (37).csv,Failed Pins results (37).csv,Average Trial results (38).csv,Lower Bounds Failure results (38).csv,Upper Bounds Failure results (38).csv,Z score results (38).csv,Failed Pins results (38).csv,Average Trial results (39).csv,Lower Bounds Failure results (39).csv,Upper Bounds Failure results (39).csv,Z score results (39).csv,Failed Pins results (39).csv,Average Trial results (40).csv,Lower Bounds Failure results (40).csv,Upper Bounds Failure results (40).csv,Z score results (40).csv,Failed Pins results (40).csv,Average Trial results (41).csv,Lower Bounds Failure results (41).csv,Upper Bounds Failure results (41).csv,Z score results (41).csv,Failed Pins results (41).csv,Average Trial results (42).csv,Lower Bounds Failure results (42).csv,Upper Bounds Failure results (42).csv,Z score results (42).csv,Failed Pins results (42).csv,Average Trial results (43).csv,Lower Bounds Failure results (43).csv,Upper Bounds Failure results (43).csv,Z score results (43).csv,Failed Pins results (43).csv,Average Trial results (44).csv,Lower Bounds Failure results (44).csv,Upper Bounds Failure results (44).csv,Z score results (44).csv,Failed Pins results (44).csv,Average Trial results (45).csv,Lower Bounds Failure results (45).csv,Upper Bounds Failure results (45).csv,Z score results (45).csv,Failed Pins results (45).csv,Average Trial results (46).csv,Lower Bounds Failure results (46).csv,Upper Bounds Failure results (46).csv,Z score results (46).csv,Failed Pins results (46).csv,Average Trial results (47).csv,Lower Bounds Failure results (47).csv,Upper Bounds Failure results (47).csv,Z score results (47).csv,Failed Pins results (47).csv,Average Trial results (48).csv,Lower Bounds Failure results (48).csv,Upper Bounds Failure results (48).csv,Z score results (48).csv,Failed Pins results (48).csv,Average Trial results (49).csv,Lower Bounds Failure results (49).csv,Upper Bounds Failure results (49).csv,Z score results (49).csv,Failed Pins results (49).csv,Average Trial results (50).csv,Lower Bounds Failure results (50).csv,Upper Bounds Failure results (50).csv,Z score results (50).csv,Failed Pins results (50).csv,Average Trial results (51).csv,Lower Bounds Failure results (51).csv,Upper Bounds Failure results (51).csv,Z score results (51).csv,Failed Pins results (51).csv,Average Trial results (52).csv,Lower Bounds Failure results (52).csv,Upper Bounds Failure results (52).csv,Z score results (52).csv,Failed Pins results (52).csv,Average Trial results (53).csv,Lower Bounds Failure results (53).csv,Upper Bounds Failure results (53).csv,Z score results (53).csv,Failed Pins results (53).csv,Average Trial results (54).csv,Lower Bounds Failure results (54).csv,Upper Bounds Failure results (54).csv,Z score results (54).csv,Failed Pins results (54).csv,Average Trial results (55).csv,Lower Bounds Failure results (55).csv,Upper Bounds Failure results (55).csv,Z score results (55).csv,Failed Pins results (55).csv,Average Trial results (56).csv,Lower Bounds Failure results (56).csv,Upper Bounds Failure results (56).csv,Z score results (56).csv,Failed Pins results (56).csv,Average Trial results (57).csv,Lower Bounds Failure results (57).csv,Upper Bounds Failure results (57).csv,Z score results (57).csv,Failed Pins results (57).csv,Average Trial results (58).csv,Lower Bounds Failure results (58).csv,Upper Bounds Failure results (58).csv,Z score results (58).csv,Failed Pins results (58).csv,Average Trial results (59).csv,Lower Bounds Failure results (59).csv,Upper Bounds Failure results (59).csv,Z score results (59).csv,Failed Pins results (59).csv,Average Trial results (60).csv,Lower Bounds Failure results (60).csv,Upper Bounds Failure results (60).csv,Z score results (60).csv,Failed Pins results (60).csv,Average Trial results (61).csv,Lower Bounds Failure results (61).csv,Upper Bounds Failure results (61).csv,Z score results (61).csv,Failed Pins results (61).csv,Average Trial results (62).csv,Lower Bounds Failure results (62).csv,Upper Bounds Failure results (62).csv,Z score results (62).csv,Failed Pins results (62).csv,Average Trial results (63).csv,Lower Bounds Failure results (63).csv,Upper Bounds Failure results (63).csv,Z score results (63).csv,Failed Pins results (63).csv,Average Trial results (64).csv,Lower Bounds Failure results (64).csv,Upper Bounds Failure results (64).csv,Z score results (64).csv,Failed Pins results (64).csv,Average Trial results (65).csv,Lower Bounds Failure results (65).csv,Upper Bounds Failure results (65).csv,Z score results (65).csv,Failed Pins results (65).csv,Average Trial results (66).csv,Lower Bounds Failure results (66).csv,Upper Bounds Failure results (66).csv,Z score results (66).csv,Failed Pins results (66).csv,Average Trial results (67).csv,Lower Bounds Failure results (67).csv,Upper Bounds Failure results (67).csv,Z score results (67).csv,Failed Pins results (67).csv,Average Trial results (68).csv,Lower Bounds Failure results (68).csv,Upper Bounds Failure results (68).csv,Z score results (68).csv,Failed Pins results (68).csv,Average Trial results (69).csv,Lower Bounds Failure results (69).csv,Upper Bounds Failure results (69).csv,Z score results (69).csv,Failed Pins results (69).csv,Average Trial 6391.csv,Lower Bounds Failure 6391.csv,Upper Bounds Failure 6391.csv,Z score 6391.csv,Failed Pins 6391.csv,Average Trial 6407.csv,Lower Bounds Failure 6407.csv,Upper Bounds Failure 6407.csv,Z score 6407.csv,Failed Pins 6407.csv,Average Trial 6450.csv,Lower Bounds Failure 6450.csv,Upper Bounds Failure 6450.csv,Z score 6450.csv,Failed Pins 6450.csv,Average Trial 6530.csv,Lower Bounds Failure 6530.csv,Upper Bounds Failure 6530.csv,Z score 6530.csv,Failed Pins 6530.csv
56,642.634173693,163.332601384,969.299376461,315.968970925,485.395126343,False,False,-0.962692359137,,518.029438019,False,False,-0.762889555534,,506.878322601,False,False,-0.831161996694,,498.739044189,False,False,-0.880994536818,,498.639514923,False,False,-0.881603902404,,513.237102509,False,False,-0.792230516675,,503.729595184,False,False,-0.850440006047,,844.803077698,False,False,1.2377743469,,476.557518005,False,False,-1.01680040776,,871.905929565,False,False,1.40371091827,,487.995517731,False,False,-0.946771524191,,500.24679184,False,False,-0.871763387388,,482.848766327,False,False,-0.978282388281,,871.939941406,False,False,1.40391915496,,475.613788605,False,False,-1.02257836876,,502.043819427,False,False,-0.860761128362,,627.230247498,False,False,-0.0943101748494,,505.809272766,False,False,-0.837707229098,,618.56603241,False,False,-0.147356627393,,634.154602051,False,False,-0.0519159773992,,620.489265442,False,False,-0.13558167851,,846.808731079,False,False,1.25005391242,,700.606513977,False,False,0.354934286192,,481.244689942,False,False,-0.988103308121,,869.49067688,False,False,1.38892359066,,815.608161926,False,False,1.05902916361,,510.940776825,False,False,-0.806289716517,,497.655128479,False,False,-0.887630785193,,852.738769531,False,False,1.28636043299,,863.051498413,False,False,1.34949987236,,496.477165222,False,False,-0.894842837453,,501.323429108,False,False,-0.865171701105,,854.92641449,False,False,1.29975423766,,510.301048279,False,False,-0.810206439455,,544.905029297,False,False,-0.598344381758,,484.56817627,False,False,-0.967755341457,,868.311080932,False,False,1.3817015423,,862.756591797,False,False,1.34769431356,,482.910133362,False,False,-0.977906670057,,561.480918884,False,False,-0.496858888679,,501.439247131,False,False,-0.864462607986,,864.44732666,False,False,1.35804579789,,926.523582458,False,False,1.73810621003,,844.849761963,False,False,1.23806017021,,504.037117005,False,False,-0.848557210955,,850.494140625,False,False,1.27261774545,
57,765.166119167,161.396390003,1087.95889917,442.373339161,608.835525513,False,False,-0.96861270349,,649.38873291,False,False,-0.717348053788,,642.647781372,False,False,-0.759114486964,,626.827522278,False,False,-0.857135632877,,630.28894043,False,False,-0.835688944064,,647.129425049,False,False,-0.73134655686,,658.691123963,False,False,-0.65971113234,,956.057235718,False,False,1.18274712679,,610.067481994,False,False,-0.960979592974,,994.981552124,False,False,1.42391928935,,622.823799133,False,False,-0.881942402994,,625.57497406,False,False,-0.864896328253,,609.269683838,False,False,-0.965922690875,,996.857604981,False,False,1.43554317299,,603.828277588,False,False,-0.999637238331,,630.728134155,False,False,-0.832967732483,,761.650939941,False,False,-0.0217797884168,,625.785804748,False,False,-0.863590037027,,744.53314209,False,False,-0.127840387736,,766.383262634,False,False,0.00754133018234,,754.558273315,False,False,-0.0657254220582,,968.363555908,False,False,1.25899616923,,774.722602844,False,False,0.059211260408,,601.979728699,False,False,-1.01109070943,,989.190612793,False,False,1.38803906098,,966.688316345,False,False,1.24861650979,,631.467208862,False,False,-0.828388480697,,631.643928528,False,False,-0.827293538826,,965.945655823,False,False,1.24401504056,,979.932701111,False,False,1.3306777304,,621.910018921,False,False,-0.887604117066,,631.037460327,False,False,-0.831051170583,,974.26309967,False,False,1.29554930256,,633.914726257,False,False,-0.813223845387,,674.498695373,False,False,-0.561768598367,,606.361984253,False,False,-0.983938580728,,985.47731781,False,False,1.3650317621,,973.837837219,False,False,1.29291440811,,608.253120422,False,False,-0.972221242011,,635.797554016,False,False,-0.801557984962,,630.861282349,False,False,-0.832142756204,,991.566596985,False,False,1.4027604819,,1044.61250305,False,False,1.73142896121,,960.512664795,False,False,1.21035263319,,629.249427796,False,False,-0.842129686846,,966.692588806,False,False,1.24864298164,
58,586.896992493,164.378177898,915.653348289,258.140636697,433.55493927,False,False,-0.932861376029,,464.880393982,False,False,-0.742291951835,,453.822502136,False,False,-0.809562997099,,451.775188446,False,False,-0.822017896627,,449.306549072,False,False,-0.837035944675,,461.752746582,False,False,-0.761319096679,,458.21855545,False,False,-0.782819463556,,793.517173767,False,False,1.25698060361,,424.610992432,False,False,-0.987272167976,,817.238014221,False,False,1.40128710924,,433.96685791,False,False,-0.930355455562,,446.316932678,False,False,-0.855223373398,,433.216827393,False,False,-0.934918290649,,818.162315369,False,False,1.40691012538,,425.286914825,False,False,-0.983160172075,,449.89541626,False,False,-0.833453551957,,574.907028198,False,False,-0.0729413383711,,451.565826416,False,False,-0.823291557357,,561.177772522,False,False,-0.156463712519,,573.455711365,False,False,-0.0817704716048,,564.859886169,False,False,-0.134063454198,,791.753372192,False,False,1.24625045927,,577.784721375,False,False,-0.0554347981893,,426.568908691,False,False,-0.975361120629,,817.912940979,False,False,1.40539304815,,793.056564331,False,False,1.2541784711,,456.186546326,False,False,-0.795181257261,,449.378234863,False,False,-0.836599841829,,800.41204834,False,False,1.29892579768,,808.191947937,False,False,1.34625507031,,443.970188141,False,False,-0.869499870237,,452.111499786,False,False,-0.819971935631,,805.231742859,False,False,1.32824656629,,457.968532562,False,False,-0.784340485941,,488.597881317,False,False,-0.598005845014,,431.450416565,False,False,-0.945664308461,,815.145889282,False,False,1.38855959902,,806.288253784,False,False,1.33467388492,,432.956665039,False,False,-0.936500996801,,460.564430237,False,False,-0.768548257876,,449.407909393,False,False,-0.836419315859,,808.278373718,False,False,1.34678084437,,867.357666016,False,False,1.70619164362,,788.633758545,False,False,1.22727218802,,448.5352211,False,False,-0.841728343522,,796.293205261,False,False,1.27386868163,
59,583.88334634,166.040970851,915.965288042,251.801404638,427.515739441,False,False,-0.941741102196,,459.130970001,False,False,-0.751334900654,,454.296924591,False,False,-0.780448470548,,443.876010895,False,False,-0.843209568866,,443.508201599,False,False,-0.845424740783,,456.177703857,False,False,-0.769121270661,,457.208061218,False,False,-0.762915830187,,786.484779358,False,False,1.22018940253,,422.814849854,False,False,-0.970052726509,,813.658493042,False,False,1.38384608042,,433.925827026,False,False,-0.903135645046,,439.203430176,False,False,-0.871350699908,,425.595943451,False,False,-0.953303284591,,817.903274536,False,False,1.4094107436,,419.169776916,False,False,-0.99200557898,,440.115726471,False,False,-0.865856295178,,566.859268188,False,False,-0.102529382141,,442.114582062,False,False,-0.853817967648,,550.272346496,False,False,-0.202425941448,,565.961708069,False,False,-0.107935036631,,612.412033081,False,False,0.171817152085,,790.846237183,False,False,1.24645676174,,578.025413513,False,False,-0.0352800444168,,423.253379822,False,False,-0.96741163157,,816.114067078,False,False,1.398635045,,791.154983521,False,False,1.2483162205,,449.335891723,False,False,-0.810326836365,,446.405715943,False,False,-0.827974142122,,800.413345337,False,False,1.30407572232,,804.092903137,False,False,1.32623626367,,436.825492859,False,False,-0.885672088807,,444.800533295,False,False,-0.837641531078,,798.080879211,False,False,1.29002818867,,456.097316742,False,False,-0.7696054109,,486.728473663,False,False,-0.585125901027,,424.186477661,False,False,-0.961791947255,,814.298271179,False,False,1.38769921459,,808.250984192,False,False,1.35127876392,,428.559661865,False,False,-0.935453964638,,449.933029175,False,False,-0.806730510421,,443.881980896,False,False,-0.843173613877,,808.140045166,False,False,1.35061062144,,861.632255554,False,False,1.67277333896,,789.476036072,False,False,1.23820457492,,440.383697509,False,False,-0.864242410141,,792.053009033,False,False,1.25372467787,
60,585.495924159,157.137982344,899.771888847,271.219959471,442.622871399,False,False,-0.90922035926,,486.081577301,False,False,-0.632656378649,,455.763587952,False,False,-0.82559502338,,460.352745056,False,False,-0.796390390382,,451.225200653,False,False,-0.854476565773,,474.499446869,False,False,-0.706363131524,,460.057746887,False,False,-0.798267709694,,784.093467712,False,False,1.26384175609,,435.756420136,False,False,-0.952917313749,,807.736633301,False,False,1.4143029319,,445.19588089,False,False,-0.892846154547,,456.026405334,False,False,-0.823922497242,,437.961555481,False,False,-0.938884198952,,809.029922485,False,False,1.4225332093,,429.105560303,False,False,-0.995242280213,,456.236816406,False,False,-0.822583476157,,561.34022522,False,False,-0.153722852863,,462.734325409,False,False,-0.781234408886,,546.066436768,False,False,-0.25092270375,,560.886291504,False,False,-0.15661161158,,549.383575439,False,False,-0.229812984619,,783.843170166,False,False,1.26224890411,,554.921279907,False,False,-0.19457195387,,438.624542236,False,False,-0.934665061443,,801.172645569,False,False,1.37253080504,,789.921157837,False,False,1.30092820735,,469.389808655,False,False,-0.73888001979,,455.834518433,False,False,-0.82514363359,,793.128898621,False,False,1.32134173651,,804.814796448,False,False,1.39570884784,,454.540088653,False,False,-0.833381169543,,455.109859467,False,False,-0.829755242796,,788.566299438,False,False,1.29230611371,,459.867824555,False,False,-0.799476343851,,497.577674866,False,False,-0.559497124641,,437.46390152,False,False,-0.942051186041,,799.152397156,False,False,1.35967427995,,798.776626587,False,False,1.35728293851,,437.187217712,False,False,-0.9438119558,,473.661529541,False,False,-0.71169549812,,451.591365814,False,False,-0.852146351553,,805.658226013,False,False,1.4010762934,,851.559906006,False,False,1.69318695505,,781.270553589,False,False,1.24587719983,,450.943912506,False,False,-0.856266636785,,792.061920166,False,False,1.31455166298,
61,588.046174213,177.156430628,942.359035469,233.733312957,439.812709808,False,False,-0.836737700569,,468.794692993,False,False,-0.673142266398,,458.355018616,False,False,-0.732071396661,,458.231277466,False,False,-0.732769881889,,458.005195618,False,False,-0.7340460526,,473.741493225,False,False,-0.64521892083,,460.025279999,False,False,-0.722643224186,,797.180908203,False,False,1.18050884887,,436.681484222,False,False,-0.854412619707,,820.839454651,False,False,1.31405492656,,443.883533478,False,False,-0.813759005103,,455.633895874,False,False,-0.747431396475,,439.453403473,False,False,-0.838765887376,,818.464950562,False,False,1.30065149502,,433.661891937,False,False,-0.871457399139,,457.873020172,False,False,-0.73479214714,,582.284606934,False,False,-0.0325224845583,,468.699687958,False,False,-0.673678544054,,569.180030823,False,False,-0.106494262294,,579.124885559,False,False,-0.0503582546926,,563.967094421,False,False,-0.135919874352,,798.625106812,False,False,1.1886609583,,572.144050598,False,False,-0.0897631746051,,438.810123444,False,False,-0.842397028662,,818.202445984,False,False,1.29916972788,,797.467262268,False,False,1.1821252399,,647.442108154,False,False,0.335273936886,,458.592681885,False,False,-0.730729851968,,802.953475952,False,False,1.21309342809,,811.663475037,False,False,1.26225901047,,453.946525574,False,False,-0.756956144148,,457.708370209,False,False,-0.735721551526,,801.927764893,False,False,1.20730356737,,462.484657287,False,False,-0.708760706458,,501.604557037,False,False,-0.487939483027,,439.304141998,False,False,-0.839608427915,,810.826599121,False,False,1.25753507292,,808.081176758,False,False,1.24203790833,,436.792510986,False,False,-0.853785903737,,127.665349006,True,False,-2.59872488723,,454.413455963,False,False,-0.754320448749,,814.031410217,False,False,1.2756253623,,868.346725464,False,False,1.5822205847,,790.749465942,False,False,1.14420510173,,457.329051971,False,False,-0.737862700091,,801.73551178,False,False,1.20621835069,
62,576.397819301,162.5296907,901.457200701,251.338437901,422.536266327,False,False,-0.946667358507,,455.428916931,False,False,-0.74428802423,,442.327358246,False,False,-0.824898272295,,446.022003174,False,False,-0.802166149248,,440.300174713,False,False,-0.837370968969,,461.729351044,False,False,-0.705523204797,,441.815433502,False,False,-0.828048002916,,781.711860657,False,False,1.26324021458,,417.695461273,False,False,-0.976451486152,,805.642120362,False,False,1.4104764494,,427.683368683,False,False,-0.914998668722,,436.500976563,False,False,-0.860746378928,,424.02306366,False,False,-0.937519507883,,801.621055603,False,False,1.38573595589,,415.416389465,False,False,-0.990473981353,,437.417263031,False,False,-0.855108723036,,561.219116211,False,False,-0.0933903400949,,447.43384552,False,False,-0.793479475815,,541.401931763,False,False,-0.215319966386,,558.813522339,False,False,-0.108191290381,,537.344490051,False,False,-0.240284277178,,780.981803894,False,False,1.25874837829,,548.048309326,False,False,-0.17442665308,,419.06262207,False,False,-0.968039725867,,806.324501038,False,False,1.41467494798,,787.700546264,False,False,1.30008693214,,448.658981323,False,False,-0.785941555833,,440.536235809,False,False,-0.835918550675,,791.811508179,False,False,1.32538053786,,799.94077301,False,False,1.37539764425,,441.889293671,False,False,-0.827593561835,,443.492485046,False,False,-0.817729571023,,789.233451843,False,False,1.30951847398,,444.273666382,False,False,-0.812923179452,,484.397781372,False,False,-0.566050655316,,421.913208008,False,False,-0.950500863121,,795.762825012,False,False,1.34969189178,,794.085372925,False,False,1.33937099546,,421.778736115,False,False,-0.951328231294,,478.618530274,False,False,-0.601608780564,,441.787185669,False,False,-0.828221803981,,799.701393127,False,False,1.37392480638,,857.700614929,False,False,1.73077789305,,774.538536072,False,False,1.21910474275,,439.725250244,False,False,-0.840908319386,,788.629730225,False,False,1.30580394271,
63,567.500765991,162.71558765,892.931941291,242.069590691,411.385601044,False,False,-0.959435830346,,448.834579468,False,False,-0.729285916838,,431.50125885,False,False,-0.835811178911,,437.484851837,False,False,-0.799037855141,,431.166687012,False,False,-0.837867354618,,449.438732147,False,False,-0.725572980124,,431.279575348,False,False,-0.837173577592,,775.930984497,False,False,1.28094807336,,407.169204712,False,False,-0.985348506523,,799.036087036,False,False,1.42294493348,,416.527008057,False,False,-0.927838322773,,425.444023132,False,False,-0.873037088274,,412.261985779,False,False,-0.954049839074,,789.86428833,False,False,1.36657787708,,404.143878937,False,False,-1.00394122907,,431.344856262,False,False,-0.836772381155,,551.085914612,False,False,-0.100880632374,,438.966838837,False,False,-0.789930018448,,534.396377563,False,False,-0.20344939846,,550.352432251,False,False,-0.105388389568,,528.858184814,False,False,-0.237485429237,,771.987373352,False,False,1.25671185112,,540.397575378,False,False,-0.166567880829,,413.839931488,False,False,-0.944352269639,,796.989570618,False,False,1.41036767246,,776.273757935,False,False,1.28305465357,,439.728214264,False,False,-0.78525083904,,431.470901489,False,False,-0.835997745923,,779.677307129,False,False,1.30397182103,,789.914802551,False,False,1.36688832196,,430.190029144,False,False,-0.843869593748,,430.423156738,False,False,-0.842436863196,,779.914543152,False,False,1.30542980072,,431.571178436,False,False,-0.83538147462,,474.509841919,False,False,-0.571493643696,,412.623363495,False,False,-0.951828922681,,789.375709534,False,False,1.36357522194,,785.512176514,False,False,1.33983113524,,410.366241455,False,False,-0.965700501134,,494.710525513,False,False,-0.447346449898,,426.172161102,False,False,-0.868562176064,,791.496383667,False,False,1.37660823349,,838.165046692,False,False,1.66341949539,,768.044303894,False,False,1.23247895791,,429.981262207,False,False,-0.845152611193,,782.05127716,False,False,1.31856151133,
64,678.927230835,147.376669551,973.680569937,384.173891733,542.809532165,False,False,-0.923604116474,,575.645339966,False,False,-0.70080217706,,597.109222412,False,False,-0.555162555051,,565.501159668,False,False,-0.769633833583,,547.902740478,False,False,-0.889044994407,,561.46723938,False,False,-0.797005332072,,545.832878113,False,False,-0.903089702921,,865.962692261,False,False,1.26909816863,,540.085151672,False,False,-0.942089949418,,889.920570374,False,False,1.43166038547,,552.613594055,False,False,-0.857080277121,,556.683494568,False,False,-0.829464640771,,538.423164368,False,False,-0.953367089211,,883.037620544,False,False,1.38495726855,,539.030891418,False,False,-0.949243457888,,560.026908875,False,False,-0.806778456337,,670.745498657,False,False,-0.0555157895924,,566.308288574,False,False,-0.76415719397,,638.13911438,False,False,-0.276761013662,,661.450958252,False,False,-0.118582355242,,646.633338928,False,False,-0.219124858807,,865.677597046,False,False,1.26716370223,,654.395698547,False,False,-0.166454652303,,541.340515137,False,False,-0.933571888397,,879.490516663,False,False,1.36088898222,,873.393028259,False,False,1.3195154838,,568.942687988,False,False,-0.746281912745,,557.742095947,False,False,-0.822281676313,,872.619537353,False,False,1.31426708928,,874.960533142,False,False,1.33015152876,,557.812515259,False,False,-0.82180385773,,553.466896057,False,False,-0.85129033761,,869.30947113,False,False,1.29180718275,,547.606834412,False,False,-0.89105281605,,591.579162597,False,False,-0.592685860683,,537.737411499,False,False,-0.958020151807,,878.431182861,False,False,1.35370104803,,870.223075867,False,False,1.29800629648,,530.999092102,False,False,-1.00374190286,,569.858139038,False,False,-0.740070271156,,558.851470947,False,False,-0.814754195855,,898.954330444,False,False,1.49295746932,,943.96144867,False,False,1.79834582124,,872.331886292,False,False,1.31231528061,,549.095169067,False,False,-0.880953967567,,880.975967407,False,False,1.3709682624,
65,610.407593427,153.6918343,917.791262027,303.023924827,469.388259888,False,False,-0.917546037377,,539.124595642,False,False,-0.463804717469,,482.690979004,False,False,-0.830991542295,,484.79573822,False,False,-0.817296870579,,477.658664703,False,False,-0.863734428886,,495.77041626,False,False,-0.745889836562,,482.014873505,False,False,-0.835390640675,,799.441337585,False,False,1.22995307473,,468.532737732,False,False,-0.923112514997,,828.539619445,False,False,1.41928181814,,478.126499176,False,False,-0.86069045147,,480.357723236,False,False,-0.84617293289,,465.704189301,False,False,-0.941516540455,,828.165527344,False,False,1.41684777795,,465.011924744,False,False,-0.946020778173,,486.63129425,False,False,-0.805353776538,,593.577934265,False,False,-0.109502624121,,489.212383271,False,False,-0.788559852308,,567.146942139,False,False,-0.281476576068,,593.828598023,False,False,-0.10787167373,,579.227859497,False,False,-0.202871766559,,801.422821045,False,False,1.24284564946,,586.587615967,False,False,-0.154985315704,,466.233325958,False,False,-0.938073698746,,820.276031494,False,False,1.36551456376,,810.581130981,False,False,1.3024344362,,492.089691162,False,False,-0.769838572126,,484.468650818,False,False,-0.819425073445,,814.043937683,False,False,1.32496527993,,818.374824524,False,False,1.35314431013,,480.357551575,False,False,-0.84617404981,,483.089740753,False,False,-0.828396988387,,813.061767578,False,False,1.31857476407,,481.037982941,False,False,-0.841746805064,,521.288665772,False,False,-0.57985466867,,461.705371857,False,False,-0.967534952313,,823.714546203,False,False,1.387887351,,811.198638916,False,False,1.30645226796,,463.287059784,False,False,-0.957243657824,,491.330730438,False,False,-0.774776770225,,481.905525207,False,False,-0.836102118273,,834.705589294,False,False,1.45940086465,,865.492683411,False,False,1.65971790984,,807.968238831,False,False,1.28543358405,,474.965591431,False,False,-0.881256981629,,811.731147766,False,False,1.30991705093,
66,587.653842054,157.641043737,902.935929528,272.37175458,440.843170166,False,False,-0.931297258682,,490.606529236,False,False,-0.615622115392,,458.723625183,False,False,-0.81787213415,,465.518157959,False,False,-0.774770841398,,452.102516174,False,False,-0.859873308793,,471.146144867,False,False,-0.739069562247,,455.421508789,False,False,-0.838819194103,,786.860153198,False,False,1.26367033878,,440.739944458,False,False,-0.931952073605,,811.308273315,False,False,1.41875761514,,454.346805573,False,False,-0.845636601492,,453.888286591,False,False,-0.848545228402,,440.511482239,False,False,-0.933401329548,,811.474563599,False,False,1.41981248182,,439.797153473,False,False,-0.937932692375,,464.919891358,False,False,-0.778565960913,,565.142654419,False,False,-0.142800295541,,464.735900879,False,False,-0.779733109229,,544.74571991,False,False,-0.272188772207,,560.716903687,False,False,-0.170875158708,,555.556938171,False,False,-0.203607532161,,785.688156128,False,False,1.25623574533,,561.230369568,False,False,-0.167617974735,,444.873889923,False,False,-0.905728284629,,802.62625885,False,False,1.36368303394,,788.325881958,False,False,1.27296822672,,465.460597992,False,False,-0.775135974523,,462.059963226,False,False,-0.79670798829,,799.149147034,False,False,1.34162588604,,800.39679718,False,False,1.34954038671,,458.981006622,False,False,-0.816239428397,,453.368545532,False,False,-0.851842219124,,790.892623901,False,False,1.28925042,,452.840000153,False,False,-0.855195060281,,496.612411499,False,False,-0.577523647375,,435.030471802,False,False,-0.968170259687,,804.545417786,False,False,1.37585726782,,799.452102661,False,False,1.34354769283,,431.78086853,False,False,-0.988784201301,,466.431255341,False,False,-0.768978584763,,454.894676208,False,False,-0.842161170076,,818.499359131,False,False,1.46437445226,,849.6796875,False,False,1.66216766417,,792.025146484,False,False,1.29643460602,,456.615158081,False,False,-0.831247249236,,801.121414185,False,False,1.35413701324,
67,578.384547642,160.752916747,899.890381136,256.878714148,430.111629486,False,False,-0.922365336545,,126.653744698,True,False,-2.81009397581,,447.032329559,False,False,-0.817106281744,,452.921871185,False,False,-0.780469051483,,437.456981659,False,False,-0.876671906395,,454.879024506,False,False,-0.768294135096,,441.506664276,False,False,-0.851479936637,,783.004554748,False,False,1.27288519081,,426.07138443,False,False,-0.947498597812,,808.474479675,False,False,1.43132663898,,437.745269775,False,False,-0.874878544742,,444.012523651,False,False,-0.835891669712,,428.029407501,False,False,-0.935318270942,,799.754386902,False,False,1.37708132294,,420.14207077,False,False,-0.984383239036,,447.552516937,False,False,-0.813870338109,,561.725372314,False,False,-0.103632180769,,453.089172363,False,False,-0.779428316538,,541.196922302,False,False,-0.231334062811,,561.578979492,False,False,-0.104542850543,,548.083824158,False,False,-0.1884925269,,782.585258484,False,False,1.27027686324,,554.597572327,False,False,-0.147972278182,,434.743618011,False,False,-0.893551000737,,795.68346405,False,False,1.35175722348,,785.493545532,False,False,1.28836852283,,455.253623963,False,False,-0.765963854163,,446.337562561,False,False,-0.821428237527,,793.604057312,False,False,1.33882180196,,796.493888855,False,False,1.3567986549,,450.373561859,False,False,-0.796321387962,,438.388725281,False,False,-0.870875783744,,785.768913269,False,False,1.29008151033,,444.443996429,False,False,-0.833207595377,,478.783248901,False,False,-0.619592482403,,426.293388367,False,False,-0.946117571942,,796.262420654,False,False,1.35535875443,,796.05178833,False,False,1.35404846825,,419.321372986,False,False,-0.989488575853,,455.950458526,False,False,-0.761629036618,,439.407444,False,False,-0.86453861276,,807.160392761,False,False,1.42315206311,,844.409446716,False,False,1.65486825656,,785.06552124,False,False,1.28570590059,,437.282424927,False,False,-0.877757776161,,789.906669617,False,False,1.31582136272,
